person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,emp_length_clean,int_rate_clean,lti_ratio,default_history_flag,risk_tier
25,54000,RENT,4.0,PERSONAL,C,2500,13.98,0,0.05,False,2,4.0,13.98,0.046,0,Tier 1: Low Risk (Prime)
23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,False,4,4.0,13.98,0.267,0,Tier 2: Medium Risk (Standard)
37,124000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,19000,13.92,0,0.15,True,16,4.0,13.92,0.153,1,Tier 2: Medium Risk (Standard)
49,88400,MORTGAGE,4.0,MEDICAL,C,20000,13.92,0,0.23,True,14,4.0,13.92,0.226,1,Tier 2: Medium Risk (Standard)
29,75000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,14400,13.92,0,0.19,False,9,4.0,13.92,0.192,0,Tier 2: Medium Risk (Standard)
32,225000,MORTGAGE,4.0,PERSONAL,C,20000,13.92,0,0.09,False,10,4.0,13.92,0.089,0,Tier 1: Low Risk (Prime)
26,126000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,7500,13.92,0,0.06,False,2,4.0,13.92,0.06,0,Tier 1: Low Risk (Prime)
26,126000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,7500,13.92,0,0.06,False,3,4.0,13.92,0.06,0,Tier 1: Low Risk (Prime)
25,85000,MORTGAGE,4.0,VENTURE,C,20000,13.92,0,0.24,False,3,4.0,13.92,0.235,0,Tier 2: Medium Risk (Standard)
24,31609,RENT,4.0,MEDICAL,C,4000,13.92,0,0.13,True,4,4.0,13.92,0.127,1,Tier 1: Low Risk (Prime)
23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,False,3,4.0,13.92,0.308,0,Tier 2: Medium Risk (Standard)
26,200000,MORTGAGE,4.0,PERSONAL,C,3000,13.92,0,0.01,False,3,4.0,13.92,0.015,0,Tier 1: Low Risk (Prime)
35,115000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,7200,13.85,0,0.06,True,10,4.0,13.85,0.063,1,Tier 1: Low Risk (Prime)
34,90636,MORTGAGE,4.0,EDUCATION,C,17000,13.85,0,0.19,True,5,4.0,13.85,0.188,1,Tier 2: Medium Risk (Standard)
30,36000,MORTGAGE,4.0,VENTURE,C,5000,13.85,0,0.14,False,5,4.0,13.85,0.139,0,Tier 1: Low Risk (Prime)
22,30000,RENT,4.0,MEDICAL,C,6500,13.85,0,0.22,False,3,4.0,13.85,0.217,0,Tier 2: Medium Risk (Standard)
23,72000,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.85,0,0.14,False,3,4.0,13.85,0.139,0,Tier 1: Low Risk (Prime)
25,48074,RENT,4.0,EDUCATION,C,12000,13.85,0,0.25,True,4,4.0,13.85,0.25,1,Tier 2: Medium Risk (Standard)
42,48000,OWN,0.0,EDUCATION,C,3500,14.35,0,0.07,True,17,0.0,14.35,0.073,1,Tier 1: Low Risk (Prime)
23,72000,RENT,4.0,MEDICAL,C,10000,13.85,0,0.14,True,3,4.0,13.85,0.139,1,Tier 1: Low Risk (Prime)
22,22800,RENT,4.0,EDUCATION,C,5000,13.85,0,0.22,True,2,4.0,13.85,0.219,1,Tier 2: Medium Risk (Standard)
25,50000,RENT,4.0,DEBTCONSOLIDATION,C,8000,13.85,0,0.16,False,3,4.0,13.85,0.16,0,Tier 2: Medium Risk (Standard)
22,30000,RENT,4.0,EDUCATION,C,6500,13.85,0,0.22,True,3,4.0,13.85,0.217,1,Tier 2: Medium Risk (Standard)
38,103970,MORTGAGE,0.0,DEBTCONSOLIDATION,C,15000,14.35,0,0.14,True,14,0.0,14.35,0.144,1,Tier 1: Low Risk (Prime)
22,58000,RENT,4.0,PERSONAL,C,5000,13.85,0,0.09,False,2,4.0,13.85,0.086,0,Tier 1: Low Risk (Prime)
23,35000,RENT,4.0,PERSONAL,C,3000,13.85,0,0.09,False,3,4.0,13.85,0.086,0,Tier 1: Low Risk (Prime)
31,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,16000,13.8,0,0.2,False,9,4.0,13.8,0.2,0,Tier 2: Medium Risk (Standard)
27,54000,RENT,4.0,MEDICAL,C,8000,13.8,0,0.15,True,5,4.0,13.8,0.148,1,Tier 1: Low Risk (Prime)
36,53000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,2200,14.35,0,0.04,True,17,0.0,14.35,0.042,1,Tier 1: Low Risk (Prime)
31,36000,RENT,4.0,MEDICAL,C,4000,13.8,0,0.11,True,9,4.0,13.8,0.111,1,Tier 1: Low Risk (Prime)
32,65000,RENT,4.0,VENTURE,C,20000,13.8,1,0.31,True,6,4.0,13.8,0.308,1,Tier 2: Medium Risk (Standard)
28,180000,RENT,4.0,VENTURE,C,9000,13.8,0,0.05,False,10,4.0,13.8,0.05,0,Tier 1: Low Risk (Prime)
26,54600,RENT,4.0,HOMEIMPROVEMENT,C,8000,13.8,0,0.15,True,4,4.0,13.8,0.147,1,Tier 1: Low Risk (Prime)
23,42000,RENT,0.0,VENTURE,C,5000,,1,0.12,False,3,0.0,13.46,0.119,0,Tier 1: Low Risk (Prime)
42,48000,OWN,0.0,PERSONAL,C,3500,14.35,0,0.07,False,12,0.0,14.35,0.073,0,Tier 1: Low Risk (Prime)
37,32000,RENT,4.0,MEDICAL,C,10000,13.79,1,0.31,False,14,4.0,13.79,0.313,0,Tier 2: Medium Risk (Standard)
37,32000,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.79,1,0.31,False,15,4.0,13.79,0.313,0,Tier 2: Medium Risk (Standard)
27,120000,MORTGAGE,4.0,PERSONAL,C,6000,13.79,0,0.05,False,10,4.0,13.79,0.05,0,Tier 1: Low Risk (Prime)
35,110000,MORTGAGE,4.0,MEDICAL,C,4000,13.79,0,0.04,False,6,4.0,13.79,0.036,0,Tier 1: Low Risk (Prime)
33,24000,RENT,0.0,DEBTCONSOLIDATION,C,2000,14.35,0,0.08,True,8,0.0,14.35,0.083,1,Tier 1: Low Risk (Prime)
27,39000,RENT,4.0,PERSONAL,C,7000,13.79,1,0.18,True,7,4.0,13.79,0.179,1,Tier 2: Medium Risk (Standard)
26,21000,OWN,4.0,VENTURE,C,8000,13.79,0,0.38,False,2,4.0,13.79,0.381,0,Tier 2: Medium Risk (Standard)
26,21000,OWN,4.0,EDUCATION,C,8000,13.79,0,0.38,True,3,4.0,13.79,0.381,1,Tier 2: Medium Risk (Standard)
24,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,1600,13.79,0,0.03,False,2,4.0,13.79,0.029,0,Tier 1: Low Risk (Prime)
29,125000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,10000,14.35,0,0.08,True,9,0.0,14.35,0.08,1,Tier 1: Low Risk (Prime)
23,27000,RENT,4.0,PERSONAL,C,7000,13.79,0,0.26,False,2,4.0,13.79,0.259,0,Tier 2: Medium Risk (Standard)
24,135000,RENT,4.0,HOMEIMPROVEMENT,C,24000,13.79,0,0.18,False,2,4.0,13.79,0.178,0,Tier 2: Medium Risk (Standard)
29,95000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2400,13.72,0,0.03,False,8,4.0,13.72,0.025,0,Tier 1: Low Risk (Prime)
29,95000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,2400,13.72,0,0.03,False,9,4.0,13.72,0.025,0,Tier 1: Low Risk (Prime)
32,16800,RENT,0.0,PERSONAL,C,5000,14.35,1,0.3,True,7,0.0,14.35,0.298,1,Tier 2: Medium Risk (Standard)
29,27000,RENT,4.0,VENTURE,C,7000,13.72,0,0.26,False,7,4.0,13.72,0.259,0,Tier 2: Medium Risk (Standard)
23,20664,RENT,4.0,EDUCATION,C,4550,13.72,0,0.22,True,3,4.0,13.72,0.22,1,Tier 2: Medium Risk (Standard)
22,21000,RENT,4.0,EDUCATION,C,10000,13.72,1,0.48,True,2,4.0,13.72,0.476,1,Tier 3: High Risk (Subprime)
21,49200,RENT,4.0,EDUCATION,C,6000,13.72,0,0.12,False,3,4.0,13.72,0.122,0,Tier 1: Low Risk (Prime)
28,30100,RENT,0.0,PERSONAL,C,7800,14.35,0,0.26,False,10,0.0,14.35,0.259,0,Tier 2: Medium Risk (Standard)
23,28000,RENT,4.0,DEBTCONSOLIDATION,C,5000,13.72,1,0.18,False,4,4.0,13.72,0.179,0,Tier 2: Medium Risk (Standard)
23,20664,RENT,4.0,EDUCATION,C,4550,13.72,0,0.22,True,3,4.0,13.72,0.22,1,Tier 2: Medium Risk (Standard)
21,36000,RENT,3.0,MEDICAL,C,18500,10.91,1,0.51,False,2,3.0,10.91,0.514,0,Tier 3: High Risk (Subprime)
30,111000,RENT,3.0,VENTURE,C,15450,10.91,0,0.14,True,7,3.0,10.91,0.139,1,Tier 1: Low Risk (Prime)
26,36996,RENT,8.0,MEDICAL,C,9600,11.97,0,0.26,True,2,8.0,11.97,0.259,1,Tier 2: Medium Risk (Standard)
24,26400,RENT,4.0,MEDICAL,C,4000,13.72,0,0.15,False,2,4.0,13.72,0.152,0,Tier 2: Medium Risk (Standard)
22,43200,RENT,4.0,EDUCATION,C,3000,13.72,0,0.07,True,3,4.0,13.72,0.069,1,Tier 1: Low Risk (Prime)
23,75000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,9500,,0,0.13,True,3,0.0,13.46,0.127,1,Tier 1: Low Risk (Prime)
27,52000,RENT,0.0,PERSONAL,C,6225,14.35,0,0.12,False,7,0.0,14.35,0.12,0,Tier 1: Low Risk (Prime)
51,52250,RENT,4.0,VENTURE,C,9200,13.61,0,0.18,False,24,4.0,13.61,0.176,0,Tier 2: Medium Risk (Standard)
36,44004,RENT,4.0,DEBTCONSOLIDATION,C,2000,13.61,1,0.05,True,13,4.0,13.61,0.045,1,Tier 1: Low Risk (Prime)
35,31000,RENT,0.0,VENTURE,C,5000,14.35,0,0.16,False,7,0.0,14.35,0.161,0,Tier 2: Medium Risk (Standard)
37,14400,RENT,4.0,VENTURE,C,3000,13.61,1,0.21,False,17,4.0,13.61,0.208,0,Tier 2: Medium Risk (Standard)
27,75600,MORTGAGE,4.0,PERSONAL,C,25000,13.61,0,0.33,False,6,4.0,13.61,0.331,0,Tier 2: Medium Risk (Standard)
28,38004,RENT,4.0,DEBTCONSOLIDATION,C,10000,13.61,0,0.26,False,7,4.0,13.61,0.263,0,Tier 2: Medium Risk (Standard)
24,120000,RENT,4.0,HOMEIMPROVEMENT,C,10000,13.61,0,0.08,False,2,4.0,13.61,0.083,0,Tier 1: Low Risk (Prime)
35,21600,RENT,0.0,DEBTCONSOLIDATION,C,3000,14.35,0,0.14,False,9,0.0,14.35,0.139,0,Tier 1: Low Risk (Prime)
26,111147,MORTGAGE,4.0,EDUCATION,C,15000,13.61,0,0.13,True,2,4.0,13.61,0.135,1,Tier 1: Low Risk (Prime)
26,97000,MORTGAGE,4.0,MEDICAL,C,6000,13.61,0,0.06,False,3,4.0,13.61,0.062,0,Tier 1: Low Risk (Prime)
21,91500,MORTGAGE,4.0,PERSONAL,C,8000,13.61,0,0.09,False,2,4.0,13.61,0.087,0,Tier 1: Low Risk (Prime)
23,85000,OWN,4.0,EDUCATION,C,9600,13.61,0,0.11,False,3,4.0,13.61,0.113,0,Tier 1: Low Risk (Prime)
33,24000,RENT,0.0,EDUCATION,C,2000,14.35,0,0.08,True,7,0.0,14.35,0.083,1,Tier 1: Low Risk (Prime)
22,75000,MORTGAGE,4.0,EDUCATION,C,15000,13.61,0,0.2,False,4,4.0,13.61,0.2,0,Tier 2: Medium Risk (Standard)
26,51400,RENT,4.0,DEBTCONSOLIDATION,C,9000,13.61,0,0.18,False,2,4.0,13.61,0.175,0,Tier 2: Medium Risk (Standard)
22,42000,RENT,4.0,MEDICAL,C,7000,13.61,0,0.17,False,2,4.0,13.61,0.167,0,Tier 2: Medium Risk (Standard)
22,53124,MORTGAGE,4.0,EDUCATION,C,6500,13.61,0,0.12,False,3,4.0,13.61,0.122,0,Tier 1: Low Risk (Prime)
22,76000,RENT,0.0,EDUCATION,C,14400,14.35,0,0.19,False,2,0.0,14.35,0.189,0,Tier 2: Medium Risk (Standard)
24,120000,RENT,4.0,HOMEIMPROVEMENT,C,10000,13.61,0,0.08,True,4,4.0,13.61,0.083,1,Tier 1: Low Risk (Prime)
23,42000,RENT,4.0,EDUCATION,C,2500,13.61,0,0.06,False,4,4.0,13.61,0.06,0,Tier 1: Low Risk (Prime)
40,36000,OWN,4.0,EDUCATION,C,2000,13.57,0,0.06,True,12,4.0,13.57,0.056,1,Tier 1: Low Risk (Prime)
27,144000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,21000,13.57,0,0.15,True,8,4.0,13.57,0.146,1,Tier 1: Low Risk (Prime)
23,84996,MORTGAGE,0.0,EDUCATION,C,16750,14.35,0,0.2,False,2,0.0,14.35,0.197,0,Tier 2: Medium Risk (Standard)
29,100000,MORTGAGE,4.0,VENTURE,C,20000,13.57,0,0.2,True,9,4.0,13.57,0.2,1,Tier 2: Medium Risk (Standard)
30,40000,RENT,4.0,VENTURE,C,10800,13.57,1,0.27,False,7,4.0,13.57,0.27,0,Tier 2: Medium Risk (Standard)
30,36000,MORTGAGE,4.0,PERSONAL,C,11500,13.57,0,0.32,False,8,4.0,13.57,0.319,0,Tier 2: Medium Risk (Standard)
30,22000,OWN,4.0,VENTURE,C,2000,13.57,0,0.09,False,9,4.0,13.57,0.091,0,Tier 1: Low Risk (Prime)
25,39000,OWN,0.0,MEDICAL,C,8500,14.35,0,0.22,False,3,0.0,14.35,0.218,0,Tier 2: Medium Risk (Standard)
26,33800,RENT,4.0,PERSONAL,C,13000,13.57,1,0.38,True,2,4.0,13.57,0.385,1,Tier 2: Medium Risk (Standard)
26,22800,RENT,4.0,PERSONAL,C,5000,13.57,0,0.22,True,2,4.0,13.57,0.219,1,Tier 2: Medium Risk (Standard)
23,100000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,10000,13.57,0,0.1,False,3,4.0,13.57,0.1,0,Tier 1: Low Risk (Prime)
26,22800,RENT,4.0,DEBTCONSOLIDATION,C,5000,13.57,0,0.22,False,4,4.0,13.57,0.219,0,Tier 2: Medium Risk (Standard)
22,49500,RENT,0.0,PERSONAL,C,9000,14.35,0,0.18,True,4,0.0,14.35,0.182,1,Tier 2: Medium Risk (Standard)
23,30000,RENT,4.0,DEBTCONSOLIDATION,C,13000,13.57,1,0.43,True,2,4.0,13.57,0.433,1,Tier 3: High Risk (Subprime)
26,33800,RENT,4.0,EDUCATION,C,13000,13.57,1,0.38,False,4,4.0,13.57,0.385,0,Tier 2: Medium Risk (Standard)
144,250000,RENT,4.0,VENTURE,C,4800,13.57,0,0.02,False,3,4.0,13.57,0.019,0,Tier 1: Low Risk (Prime)
36,32000,OWN,4.0,EDUCATION,C,3600,13.49,0,0.11,True,11,4.0,13.49,0.113,1,Tier 1: Low Risk (Prime)
23,30000,RENT,0.0,EDUCATION,C,6300,14.35,0,0.21,False,4,0.0,14.35,0.21,0,Tier 2: Medium Risk (Standard)
41,90000,MORTGAGE,4.0,VENTURE,C,15000,13.49,0,0.17,False,15,4.0,13.49,0.167,0,Tier 2: Medium Risk (Standard)
34,55000,MORTGAGE,4.0,EDUCATION,C,7000,13.49,0,0.13,False,7,4.0,13.49,0.127,0,Tier 1: Low Risk (Prime)
28,107000,RENT,4.0,HOMEIMPROVEMENT,C,16000,13.49,0,0.15,False,6,4.0,13.49,0.15,0,Tier 1: Low Risk (Prime)
27,150000,MORTGAGE,4.0,VENTURE,C,6000,13.49,0,0.04,False,6,4.0,13.49,0.04,0,Tier 1: Low Risk (Prime)
24,40800,OWN,0.0,VENTURE,C,14400,14.35,0,0.35,False,2,0.0,14.35,0.353,0,Tier 2: Medium Risk (Standard)
35,60000,RENT,4.0,DEBTCONSOLIDATION,C,15000,13.49,0,0.25,True,6,4.0,13.49,0.25,1,Tier 2: Medium Risk (Standard)
29,125000,MORTGAGE,4.0,MEDICAL,C,24000,13.49,0,0.19,False,7,4.0,13.49,0.192,0,Tier 2: Medium Risk (Standard)
29,43200,RENT,4.0,EDUCATION,C,1600,13.49,0,0.04,False,10,4.0,13.49,0.037,0,Tier 1: Low Risk (Prime)
27,120000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,15000,13.49,0,0.13,True,6,4.0,13.49,0.125,1,Tier 1: Low Risk (Prime)
25,23920,RENT,0.0,MEDICAL,C,4000,14.35,0,0.17,False,2,0.0,14.35,0.167,0,Tier 2: Medium Risk (Standard)
30,79820,RENT,4.0,EDUCATION,C,14400,13.49,0,0.18,False,6,4.0,13.49,0.18,0,Tier 2: Medium Risk (Standard)
28,72000,RENT,4.0,VENTURE,C,12000,13.49,0,0.17,True,6,4.0,13.49,0.167,1,Tier 2: Medium Risk (Standard)
32,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,3250,13.49,0,0.05,True,5,4.0,13.49,0.054,1,Tier 1: Low Risk (Prime)
27,46000,RENT,4.0,MEDICAL,C,7500,13.49,0,0.16,False,5,4.0,13.49,0.163,0,Tier 2: Medium Risk (Standard)
25,19200,RENT,0.0,DEBTCONSOLIDATION,C,3800,14.35,1,0.2,True,4,0.0,14.35,0.198,1,Tier 2: Medium Risk (Standard)
34,55000,MORTGAGE,4.0,EDUCATION,C,7000,13.49,0,0.13,True,10,4.0,13.49,0.127,1,Tier 1: Low Risk (Prime)
31,75000,RENT,4.0,MEDICAL,C,4000,13.49,0,0.05,True,8,4.0,13.49,0.053,1,Tier 1: Low Risk (Prime)
31,79500,RENT,4.0,EDUCATION,C,3500,13.49,0,0.04,True,6,4.0,13.49,0.044,1,Tier 1: Low Risk (Prime)
32,30000,RENT,4.0,PERSONAL,C,3000,13.49,0,0.1,True,6,4.0,13.49,0.1,1,Tier 1: Low Risk (Prime)
25,30000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,14.35,0,0.2,True,2,0.0,14.35,0.2,1,Tier 2: Medium Risk (Standard)
27,75000,RENT,4.0,VENTURE,C,1000,13.49,0,0.01,True,9,4.0,13.49,0.013,1,Tier 1: Low Risk (Prime)
34,100000,RENT,4.0,VENTURE,C,18000,13.49,0,0.18,True,10,4.0,13.49,0.18,1,Tier 2: Medium Risk (Standard)
30,50000,RENT,4.0,VENTURE,C,20000,13.49,1,0.4,False,10,4.0,13.49,0.4,0,Tier 2: Medium Risk (Standard)
24,62000,RENT,4.0,HOMEIMPROVEMENT,C,2000,13.49,0,0.03,True,3,4.0,13.49,0.032,1,Tier 1: Low Risk (Prime)
23,24000,RENT,0.0,EDUCATION,C,2000,14.35,0,0.08,True,2,0.0,14.35,0.083,1,Tier 1: Low Risk (Prime)
26,86000,RENT,4.0,VENTURE,C,10000,13.49,0,0.12,False,4,4.0,13.49,0.116,0,Tier 1: Low Risk (Prime)
25,65000,RENT,4.0,HOMEIMPROVEMENT,C,15000,13.49,0,0.23,True,3,4.0,13.49,0.231,1,Tier 2: Medium Risk (Standard)
25,75000,MORTGAGE,4.0,VENTURE,C,12000,13.49,0,0.16,False,2,4.0,13.49,0.16,0,Tier 2: Medium Risk (Standard)
21,55438,RENT,4.0,VENTURE,C,19400,13.49,1,0.35,False,2,4.0,13.49,0.35,0,Tier 2: Medium Risk (Standard)
25,65000,RENT,4.0,PERSONAL,C,15000,13.49,0,0.23,False,2,4.0,13.49,0.231,0,Tier 2: Medium Risk (Standard)
23,100000,MORTGAGE,4.0,MEDICAL,C,15000,13.49,0,0.15,False,4,4.0,13.49,0.15,0,Tier 1: Low Risk (Prime)
23,123000,RENT,4.0,DEBTCONSOLIDATION,C,2800,13.49,0,0.02,True,3,4.0,13.49,0.023,1,Tier 1: Low Risk (Prime)
24,36000,OWN,4.0,PERSONAL,C,5000,13.49,0,0.14,True,4,4.0,13.49,0.139,1,Tier 1: Low Risk (Prime)
23,42000,RENT,4.0,EDUCATION,C,12000,13.49,0,0.29,False,2,4.0,13.49,0.286,0,Tier 2: Medium Risk (Standard)
25,80000,MORTGAGE,4.0,MEDICAL,C,25000,13.49,0,0.31,False,2,4.0,13.49,0.313,0,Tier 2: Medium Risk (Standard)
24,67746,RENT,8.0,HOMEIMPROVEMENT,C,33000,12.68,1,0.49,False,3,8.0,12.68,0.487,0,Tier 3: High Risk (Subprime)
26,86000,RENT,4.0,EDUCATION,C,10000,13.49,0,0.12,False,3,4.0,13.49,0.116,0,Tier 1: Low Risk (Prime)
25,75000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,12000,13.49,0,0.16,False,4,4.0,13.49,0.16,0,Tier 2: Medium Risk (Standard)
24,75000,MORTGAGE,4.0,PERSONAL,C,11125,13.49,0,0.15,False,4,4.0,13.49,0.148,0,Tier 1: Low Risk (Prime)
26,31200,RENT,4.0,PERSONAL,C,8325,13.49,0,0.27,False,3,4.0,13.49,0.267,0,Tier 2: Medium Risk (Standard)
25,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,1200,13.49,0,0.02,False,4,4.0,13.49,0.02,0,Tier 1: Low Risk (Prime)
26,57000,MORTGAGE,4.0,EDUCATION,C,12000,13.49,0,0.21,True,2,4.0,13.49,0.211,1,Tier 2: Medium Risk (Standard)
40,66000,RENT,0.0,DEBTCONSOLIDATION,C,15575,14.27,0,0.24,True,13,0.0,14.27,0.236,1,Tier 2: Medium Risk (Standard)
21,50460,OWN,4.0,VENTURE,C,6000,13.49,0,0.12,False,3,4.0,13.49,0.119,0,Tier 1: Low Risk (Prime)
23,50000,RENT,4.0,VENTURE,C,6000,13.49,0,0.12,False,3,4.0,13.49,0.12,0,Tier 1: Low Risk (Prime)
21,33600,RENT,4.0,EDUCATION,C,5000,13.49,0,0.15,False,3,4.0,13.49,0.149,0,Tier 1: Low Risk (Prime)
23,60000,RENT,4.0,EDUCATION,C,9800,13.49,0,0.16,False,2,4.0,13.49,0.163,0,Tier 2: Medium Risk (Standard)
45,85000,RENT,0.0,PERSONAL,C,26000,14.27,1,0.31,True,15,0.0,14.27,0.306,1,Tier 2: Medium Risk (Standard)
25,30000,RENT,4.0,EDUCATION,C,4000,13.49,0,0.13,True,4,4.0,13.49,0.133,1,Tier 1: Low Risk (Prime)
26,27200,RENT,4.0,DEBTCONSOLIDATION,C,2500,13.49,0,0.09,False,4,4.0,13.49,0.092,0,Tier 1: Low Risk (Prime)
24,62000,RENT,4.0,EDUCATION,C,2000,13.49,0,0.03,False,3,4.0,13.49,0.032,0,Tier 1: Low Risk (Prime)
38,23000,RENT,4.0,EDUCATION,C,10000,13.48,1,0.43,True,16,4.0,13.48,0.435,1,Tier 3: High Risk (Subprime)
27,25200,RENT,0.0,MEDICAL,C,2550,14.27,0,0.1,False,9,0.0,14.27,0.101,0,Tier 1: Low Risk (Prime)
27,42000,MORTGAGE,4.0,PERSONAL,C,2850,13.48,1,0.07,False,7,4.0,13.48,0.068,0,Tier 1: Low Risk (Prime)
29,45000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,14000,13.48,0,0.31,True,5,4.0,13.48,0.311,1,Tier 2: Medium Risk (Standard)
27,54792,RENT,4.0,EDUCATION,C,5000,13.48,0,0.09,False,5,4.0,13.48,0.091,0,Tier 1: Low Risk (Prime)
31,32400,MORTGAGE,4.0,VENTURE,C,7500,13.48,0,0.23,False,5,4.0,13.48,0.231,0,Tier 2: Medium Risk (Standard)
27,25200,RENT,0.0,VENTURE,C,2550,14.27,0,0.1,False,5,0.0,14.27,0.101,0,Tier 1: Low Risk (Prime)
25,155796,MORTGAGE,4.0,PERSONAL,C,25000,13.48,0,0.16,False,2,4.0,13.48,0.16,0,Tier 2: Medium Risk (Standard)
22,36000,RENT,4.0,EDUCATION,C,10000,13.48,0,0.28,True,4,4.0,13.48,0.278,1,Tier 2: Medium Risk (Standard)
24,45000,RENT,8.0,PERSONAL,C,8000,12.73,0,0.18,False,2,8.0,12.73,0.178,0,Tier 2: Medium Risk (Standard)
25,64500,OWN,4.0,PERSONAL,C,12000,13.48,0,0.19,True,4,4.0,13.48,0.186,1,Tier 2: Medium Risk (Standard)
22,54000,RENT,4.0,EDUCATION,C,8000,13.48,1,0.15,True,3,4.0,13.48,0.148,1,Tier 1: Low Risk (Prime)
27,40992,RENT,0.0,MEDICAL,C,10000,14.27,0,0.24,True,6,0.0,14.27,0.244,1,Tier 2: Medium Risk (Standard)
23,58000,OWN,4.0,MEDICAL,C,6400,13.48,0,0.11,True,3,4.0,13.48,0.11,1,Tier 1: Low Risk (Prime)
22,45000,MORTGAGE,4.0,PERSONAL,C,5000,13.48,0,0.11,True,4,4.0,13.48,0.111,1,Tier 1: Low Risk (Prime)
24,104000,MORTGAGE,8.0,EDUCATION,C,25000,12.84,0,0.24,False,2,8.0,12.84,0.24,0,Tier 2: Medium Risk (Standard)
23,45000,MORTGAGE,4.0,EDUCATION,C,14500,13.48,0,0.32,True,2,4.0,13.48,0.322,1,Tier 2: Medium Risk (Standard)
26,40720,MORTGAGE,4.0,PERSONAL,C,10000,13.48,0,0.25,True,3,4.0,13.48,0.246,1,Tier 2: Medium Risk (Standard)
28,50000,RENT,0.0,MEDICAL,C,8000,14.27,0,0.16,False,9,0.0,14.27,0.16,0,Tier 2: Medium Risk (Standard)
23,49200,RENT,4.0,MEDICAL,C,3200,13.48,0,0.07,True,3,4.0,13.48,0.065,1,Tier 1: Low Risk (Prime)
36,54996,RENT,4.0,MEDICAL,C,10000,13.47,0,0.18,False,13,4.0,13.47,0.182,0,Tier 2: Medium Risk (Standard)
38,28584,RENT,4.0,EDUCATION,C,5400,13.47,0,0.19,False,11,4.0,13.47,0.189,0,Tier 2: Medium Risk (Standard)
36,50000,RENT,4.0,HOMEIMPROVEMENT,C,3125,13.47,0,0.06,True,14,4.0,13.47,0.063,1,Tier 1: Low Risk (Prime)
29,48000,OWN,0.0,VENTURE,C,6000,14.27,0,0.13,False,7,0.0,14.27,0.125,0,Tier 1: Low Risk (Prime)
37,120000,RENT,4.0,VENTURE,C,20000,13.47,0,0.17,True,11,4.0,13.47,0.167,1,Tier 2: Medium Risk (Standard)
37,18000,OWN,4.0,PERSONAL,C,1500,13.47,0,0.08,False,13,4.0,13.47,0.083,0,Tier 1: Low Risk (Prime)
29,29004,RENT,8.0,EDUCATION,C,6000,12.87,0,0.21,False,5,8.0,12.87,0.207,0,Tier 2: Medium Risk (Standard)
33,33036,RENT,4.0,VENTURE,C,13800,13.47,1,0.42,True,5,4.0,13.47,0.418,1,Tier 3: High Risk (Subprime)
28,63564,RENT,4.0,MEDICAL,C,16000,13.47,0,0.25,True,5,4.0,13.47,0.252,1,Tier 2: Medium Risk (Standard)
29,38400,MORTGAGE,0.0,MEDICAL,C,14000,14.27,0,0.36,True,8,0.0,14.27,0.365,1,Tier 2: Medium Risk (Standard)
23,74424,RENT,4.0,EDUCATION,C,15000,13.47,0,0.2,True,3,4.0,13.47,0.202,1,Tier 2: Medium Risk (Standard)
23,75000,MORTGAGE,4.0,MEDICAL,C,16800,13.47,0,0.22,False,4,4.0,13.47,0.224,0,Tier 2: Medium Risk (Standard)
26,50000,OWN,4.0,HOMEIMPROVEMENT,C,10000,13.47,0,0.2,True,2,4.0,13.47,0.2,1,Tier 2: Medium Risk (Standard)
24,43275,RENT,4.0,MEDICAL,C,17000,13.47,1,0.39,False,3,4.0,13.47,0.393,0,Tier 2: Medium Risk (Standard)
27,35000,RENT,0.0,PERSONAL,C,14000,14.27,1,0.4,True,8,0.0,14.27,0.4,1,Tier 2: Medium Risk (Standard)
23,120000,RENT,4.0,MEDICAL,C,23750,13.47,0,0.2,False,2,4.0,13.47,0.198,0,Tier 2: Medium Risk (Standard)
